story_id,story_title,story_content,grade_level
21f2c980-3049-11ef-b4c9-251830e1f27e,How Robin Hood Met Little John (Chapter Four),"""Stay awhile,"" said Robin. ""Perhaps you would like supper before you go wandering."" With these words, Robin placed his horn to his lips and blew a blast that woke the echoes, made the blackbirds fly shrieking away, and every animal in the forest dive for the nearest cover. Then came sounds as if deer were hurrying through the bushes, and in a moment the forms of men emerged from the dark wall of trees. ""Why, good Robin,"" one called, ""what happened to you? You're soaked to the skin!"" ""It is no matter at all,"" laughed Robin. ""You see that tall lad there. We fought on the bridge with our staffs, and he tumbled me in."" ""Seize him, lads!"" Robin's men cried, springing toward the stranger. ""Toss him in and dunk him well!"" ""Nay, nay,"" shouted Robin, laughing. ""Hold back, lads. I have no ill will, for he's a good fellow and bold. Listen here, my man,"" he said to the stranger. ""We are outlaws, brave lads who hide here in the forest from the evil lords, and we make it our business to take from the rich what they've stolen from the poor."" ""Join us if you will. I can promise both hard knocks and good cheer.""",5
f723bc60-53e3-11ee-968e-d3aa14f25a33,Little Lion Shares,"Little Lion likes to play. But Little Lion does not like to share. ""It is mine!"" You must learn to share, Little Lion. You can take turns. You can play with something else. You can play together. Then everyone has fun! So Little Lion shared something special with his mom. A big smile! ""Roar!""",1
0044b6b0-58a7-11ee-9148-016a1f06fd80,Tecumseh (Chapter One),"Cannon fire boomed around Fort Detroit on one of the mornings of the year eighteen hundred twelve. War cries rang through the morning air. Roughly two thousand United States soldiers, under the command of General William Hull, waited inside. Outside Isaac Brock led around one thousand British soldiers. Shawnee chief Tecumseh joined him with several hundred of his own men. A white flag rose from inside the fort. Hull had surrendered before the battle even began. He had more soldiers. He had the protection of the fort. Still, he feared Tecumseh and his warriors. For most of Tecumseh's life, he had fought against white settlers taking Shawnee land. When the War began, he sided with the British. He believed they would help the tribes defeat the colonists. On this day, it looked like it could be possible. Tecumseh was born at the end of the seventeenth century. His people, the Shawnee, lived in Indiana Territory, in what is Ohio and Indiana today. Around that time, settlers began occupying Shawnee lands in current day Kentucky. As they pushed farther into already occupied territory, they were met with resistance. Tecumseh's father was killed defending his home. Tecumseh's brother, took over as head of the family. He took Tecumseh to Historic Shawnee sites that have been found. The two brothers formed a strong bond. The Revolutionary War brought white conflict across the continent. Although most major battles took place near the colonies, others spilled onto the frontier. Both the colonists and Great Britain tried to gain support from Native American tribes.",4
d9ad1270-a6af-11ee-9d5d-5fd9d52aa5c7,Hansel and Gretel (Chapter Four),"Each morning the old woman visited the stable and cried, ""Stick out your finger, little boy, so I can feel it and tell if you are fat enough to eat."" Hansel, however, would hold out a little chicken bone, and the old woman, who had weak eyes, could not see what it was. She felt it and wondered why he was not getting fatter. When four weeks had passed and he seemed to remain so thin, she lost patience. ""Now then, Gretel,"" she cried, ""be quick and draw some water. Be Hansel fat or be he lean, I must kill and cook him."" Poor little Gretel trembled with grief, but she knew that now was the time to find her courage. ""I must be brave,"" she told herself. ""The only way I can save Hansel is to keep my wits about me and watch for my chance."" The old lady, meanwhile, had built a fire, and flames were leaping out of the oven. ""Creep in,"" she said, ""and see if it is hot enough."" But Gretel saw that the witch meant to shut the oven door upon her and let her be baked. So she said, ""I don't know how to do it. How shall I get in?"" ""Stupid goose,"" said the old woman, ""the opening is big enough, do you see? I could get in myself!"" She stooped to put her head in the oven's mouth, and Gretel suddenly gave her a push, so that she went in all the way, and shut the iron door upon her! Then Gretel ran outside and opened the stable door.",3
159a34be-b410-4b91-88a5-6f915b838b6f,The Boston Massacre,"During this period of unrest, the British government sent more soldiers to the colonies. Many colonists considered this yet another threat to their freedom. In Boston, troops seemed to be everywhere. People jeered at the soldiers and tried to make their lives miserable. Tensions also grew when soldiers took jobs that the colonists believed should have been theirs. Fights between colonists and soldiers broke out in several cities. On March five, 1770, an event worse than a street fight occurred in Boston. A crowd gathered around a lone British soldier on guard duty and started shouting insults and throwing snowballs. The frightened soldier called for help, and more British soldiers arrived. For reasons that are unclear, the soldiers turned their guns on the angry crowd and started shooting. Five colonists were killed or wounded, including a sailor named Crispus Attucks. Attucks was an African American man with Native American ancestry, and he is now considered the first person to die for the cause of American liberty. Bostonians called the killing a massacre. After the Boston Massacre, some colonists believed it was time to break away from Great Britain. Most colonists were loyal to their king, but increasing numbers of colonists talked about separation. They began to believe they could only keep their liberties if they were free from Britain. Samuel Adams of Boston was one of the colonists who believed in independence. After the massacre, Adams and others created a way to alert colonists if the British government threatened their liberties again. In 1772, they set up a Committee of Correspondence, which soon spread to other colonies. These committees became the fastest way to get news out within each colony and from one colony to another. Slowly, the idea of independence spread throughout the colonies.",6
6c6c40b0-0d60-11ef-8305-0bfef6fa1852,Consonant Digraph ch,such chin much bench rich do chip shut chop pinch chant chest lunchbox hunch shed cash bunch chug champ punch was chomp sandwich munch chill rush chum chess chat for,0
fe82c19d-86a0-4b79-a550-13355513426f,The Battle Of Shiloh,"After the Battle of Manassas, the hard truth began to sink in. This war would not end quickly. Through the rest of 1861, the Union won a series of victories. In early 1862, a Union army under the command of General Ulysses S. Grant was fighting in western Tennessee. Grant was a brilliant general who believed that victory lay in aggressively attacking the Confederacy. He had served in the Mexican American War and had a reputation as a tough soldier. In February 1862, he had captured Fort Donelson in Tennessee. Grant had forced the fort to surrender with no conditions attached. He pressed on. In early April, Grant led his forces toward Corinth, Mississippi, intending to capture an important rail junction there. Both armies relied heavily on the railroads during the Civil War to move troops and supplies. Cutting off a major railway would be a strategic victory. But Confederate generals Albert S. Johnston and Beauregard led the Confederate Army in a surprise attack on Grant's forces. They engaged the Union forces at a place called Pittsburg Landing. Heavy fighting broke out around Pittsburg Landing, including at a church called Shiloh Church. The Union Army retreated from the attack but soon collected itself, received reinforcements, and began to fight back. The Confederates were ultimately unable to hold their position and were forced to retreat. Shiloh was another Union victory, but it came at a high price. Both sides were surprised at their heavy losses in the Battle of Shiloh more than twenty three thousand casualties in total. The Battle of Shiloh hurt Grant's reputation. But despite this early setback, Grant would go on to show aggressiveness and resilience unlike any other Union leader. He would become one of the great heroes of the Civil War.",7
d8b2c894-75e0-46e3-a130-901791a9052c,S Rhyme(New),"""Sal, go to sleep,"" his mother said. Sal said to mom, ""I don't want bed."" ""The stars in the sky have so much fun."" Said his mom, "" sorry but you need sleep, just like the sun.""",0
b5b9ce40-3727-11ef-b5e3-33eafa267cbe,My Clothes Do Not Fit (Chapter Two),"Next the kitten jumps on Nelly. Rip! The kitten ripped Nelly's top. The rip is so big that Nelly thinks it is hopeless. Nelly thinks and thinks. All of a sudden Nelly says, ""I can fix this top, and I can fix your pants, Ned."" Nelly goes inside. She cuts the top by the rip and then makes a hem. Next, she cuts and hems Ned's ripped pants. ""I am done, Ned!"" she calls. ""Mom!"" Nelly yells. ""I made some clothes. What do you think of them?"" ""I love the clothes you made,"" smiles Mom. ""But I think we will go shopping. I will get my wallet."" So Nelly and Ned did go shopping with Mom.",2
69eeb901-add5-4dea-ab3e-2740eb00f09d,The Paper Revolution: How Green Money Changed America Forever,"In February 1862, the United States government faced a crisis. The Civil War had been raging for nearly a year. The Union treasury was rapidly emptying. Traditional methods of raising money could not keep pace with the enormous costs of war. Something new had to be done. Congress made a decision that would change American economics forever. On February twenty five, 1862, President Lincoln signed the Legal Tender Act. This law authorized the printing of one hundred and fifty million dollars in paper currency that was not backed by gold or silver. These bills were printed with green ink on the back. They became known as ""greenbacks."" For the first time in American history, the federal government created money that got its value from the government's promise alone. This idea challenged centuries of tradition. Before greenbacks, American currency was confusing. Each state bank issued its own paper money. These bills were backed by different amounts of gold or silver. The result was chaos. A merchant might see dozens of different currencies in a single day. Each had uncertain value. The greenbacks were different. This unbacked currency gained its worth through government decree rather than precious metals. Critics called it ""rag money."" They predicted economic disaster. They argued that only currency backed by gold or silver could keep stable value over time. Supporters disagreed. They said the government's authority to declare something as legal tender gave greenbacks real value. The Union's survival depended on finding new ways to pay for the war. Traditional funding methods had failed. The Legal Tender Act expanded federal economic power in ways never seen before. The greenbacks created immediate controversy. Some businesses refused to accept the new currency. They preferred gold or silver coins. However, the legal tender provision meant creditors had to accept greenbacks as payment for debts. This government backing slowly built confidence in the new money system. The economic effects were complex. Greenbacks helped finance Union victory. They provided resources to maintain armies and buy equipment. However, printing money without backing also caused inflation. More currency chased the same amount of goods. Prices rose significantly during the war years. This affected both soldiers and civilians. The greenback experiment established important precedents for modern American money policy. The Legal Tender Act showed that the federal government could create a unified national currency. It could regulate that currency's value. This principle later influenced the creation of the Federal Reserve System. It shaped twentieth century economic policy. The success of greenbacks during the war proved that unbacked currency could work. The government's promise to accept the money for taxes and debts gave it real value. Citizens learned to trust paper money that was not backed by precious metals. This trust became the foundation of modern monetary systems. The greenback revolution marked a turning point in American financial history. What began as a wartime emergency became a fundamental shift. Americans learned new ways to think about money, government authority, and economic power. The green tinted bills that helped save the Union also created the foundation for today's American monetary system. The Legal Tender Act of 1862 proved that sometimes the most radical solutions become the most lasting changes.",8
2b019fe0-5cca-11ee-8426-a957b319726d,Nathan's New Moves (Chapter Three),"Nathan did not think about it for long. He finished his card and went to talk to Mister Dave. ""I will not be able to do my comedy act for the talent show,"" Nathan said. ""I am going to do a hip hop dance with Chad instead."" Mister Dave smiled. ""You are going to take Adam's place?"" he asked. ""Yes,"" Nathan said. ""Chad asked for my help."" At recess, Chad and Nathan practiced their dance. They swayed and hopped and spun. They took a break. Then they did it all again. By the end of recess, they were ready. At the talent show, Emily juggled soccer balls. George played a flute while riding a unicycle. Michael made Shaw disappear. It was quite a show! Nathan and Chad took the stage. Their heads bobbed to the music. They spun and danced and swayed. At the end, they each did a backflip. When they landed with their fists in the air, the class cheered. After the show, Mister Dave talked to Nathan. ""It was kind of you to dance with Chad,"" Mister Dave said. ""Well,"" Nathan said, ""it was not a hard choice. I was just supporting my friend.""",2
9858b6f3-0003-4fec-9f3c-12d0e066bfed,The Mound Builders,"Imagine that you are taking a journey through North America hundreds of years ago. Europeans have not yet arrived on the continent. You start your journey in the Southeast, in the woods of the Mississippi Valley. For thousands of years, people we now call Mound Builders lived in the Midwest and Southeast regions of what is today the United States. They were part of what is known as the Mississippian culture. They were farmers who built settlements and traded with people in other areas near and far. Their network of roads and trade routes spanned the entire Mississippi Valley, stretching east and also as far west as the Pacific Ocean. The Mound Builders' society broke apart with the arrival of Europeans. Over time, many new nations formed from the old one, each sharing many cultural beliefs and practices with the others. The Mound Builders get their name from the large mounds they built of soil. Very early mounds were often small and round on top. Over thousands of years, the mounds became larger, with flat tops. The largest mound still standing today, Monk's Mound, is one hundred feet (three hundred and five m) tall. This was one of more than a hundred other mounds at the Cahokia archaeological site. Although many mounds were round, others were built in various shapes, such as large birds or snakes. The mounds were used for many purposes, including religious rituals and burial of the dead. However, we may never know the full story of how the mounds were used. This information was lost when the Mound Builder society broke up after the arrival of Europeans. During the height of their society, the Mound Builders of the Mississippian culture were farmers. They settled in one place and grew corn, squash, and beans. They also traded with other nations and built cities, roads, and marketplaces. When Europeans began to arrive in North America in the 1500s CE, the Mound Builder society was greatly impacted. New methods of trading affected traditional ways of life. In addition, the Mississippian people could not fight off the germs and diseases carried by the Europeans. Over the next two centuries, many people died.",5
6fa23c2f-313f-4fc2-b16e-d32cd03a19df,For The Good Of The Empire,"In addition to working for their families, Inca men were required to spend part of their time working for the Sapa Inca and the empire. They had to work on construction projects, build roads, or serve in the military. The mandatory work of the Inca men helped maintain the empire and its network of roads. Because this labor resulted in protection for them and their families, many worked willingly. Inca farmers raised crops for their families and also for the empire. The Sapa Inca and the priests used only a small part of the goods produced. The rest were stored in warehouses and given to those who were too old or too sick to work. When crops failed and times were hard, food and goods were given to the working people, too. This system ensured that no one went hungry. The rule of the Sapa Inca was absolute. Government officials traveled throughout the empire to make sure his laws were obeyed. One of those officials was known as He Who Sees Everything. He Who Sees Everything was responsible for visiting Inca villages and making them pay their taxes. Oddly enough, he also served as a matchmaker. He Who Sees Everything would arrive in an Inca village every few years and order the villagers to gather so that he could take a census. The more people in the village, the more the village had to pay in taxes. Once the counting was over, He Who Sees Everything asked unmarried women over a certain age to step forward. The official interviewed each young woman, and if one was found especially worthy, she was sent to Cuzco to become one of the Sapa Inca's many wives. Once these chosen few had been selected, He Who Sees Everything called all the unmarried young men before him. He proceeded to pair off the young men and women. He could make dozens of marriages on the spot. No questions were asked. After all, He Who Sees Everything was a servant of the Sapa Inca, and the marriages he was arranging were for the good of the empire.",5
